text1,text2,aspect1,aspect2,sentiment1,sentiment2,joins
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","They expanded the seating with a cozy new back section, added some great new dishes (I had the most fantastic j erk Shrimp and exciting maize crusted salmon) but kept everything that was good (amazing staff and Mac Jack!)",food,food,positive,positive,True
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","They expanded the seating with a cozy new back section, added some great new dishes (I had the most fantastic j erk Shrimp and exciting maize crusted salmon) but kept everything that was good (amazing staff and Mac Jack!)",food,staff,positive,positive,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.",Not to mention that the busboy spilled 2 glasses of water on my back and the Manager was NOWHERE TO BE SEEN.,food,staff,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","Smiling servers quiz diners with movie trivia, but forget to fill their water glasses.",food,staff,positive,positive,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","The waiter was miffed when we decided to order dessert (and I must say we were eating the courses as they arrived, no lingering).",food,staff,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","Heck even if they had awful service and atmosphere I would still come to this place for their dumplings, luckly that is not the case.",food,service,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","Heck even if they had awful service and atmosphere I would still come to this place for their dumplings, luckly that is not the case.",food,ambience,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","Heck even if they had awful service and atmosphere I would still come to this place for their dumplings, luckly that is not the case.",food,food,positive,positive,True
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.",Chef Anthony is warm and is always fixing up something unique and tasty in the kitchen to send to your table.,food,staff,positive,positive,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","The menu features classic French bistro fare, like steamed mussels with French fries and hangar steak with a green peppercorn sauce.",food,food,positive,positive,True
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","Had an after-work drink at the bar with a date, loved the place so much we came back for brunch the next morning.",food,place,positive,positive,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.",The food was served promptly and was really hot.,food,food,positive,positive,True
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","The kitchen is open and surrounded by bar seating (the only kind of seating), and they have a nice set-up where the waitress stays behind the bar and the chefs deliver your food after you have watched them prepare it.",food,place,positive,positive,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","The kitchen is open and surrounded by bar seating (the only kind of seating), and they have a nice set-up where the waitress stays behind the bar and the chefs deliver your food after you have watched them prepare it.",food,staff,positive,positive,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.",I had been to Blue Fin previously for drinks and appetizers and thought the atmosphere was very good (expecially for people watching).,food,ambience,positive,positive,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","The bar downstairs is a lot of fun, so if you get stuck waiting, just have drink.",food,service,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","The atmosphere was nice (tables were a bit too close together) and trendy, but waiters seemed rushed.",food,ambience,positive,positive,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","The atmosphere was nice (tables were a bit too close together) and trendy, but waiters seemed rushed.",food,place,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.",We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.,food,service,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","Although our waitress was pleasant and accomdating, the overpriced food was quite the opposite.",food,staff,positive,positive,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","Although our waitress was pleasant and accomdating, the overpriced food was quite the opposite.",food,food,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.",Their desserts were limited - I mean REALLY limited to 2 items (nothing like the online menu).,food,food,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.","My group got charged an outrageuos $63/person for a family-style dinner, including a 23% tip added for the horrible service.",food,service,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.",Bartenders look like model wannabes and threw out my friend's beer before he was finished (about 1/4 left).,food,staff,positive,negative,False
"The Food Despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.",Perhaps if the owner manager would concentrate more on service then acting as a dj this restaurant would run better.,food,service,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,The waiter was just throwing our dishes on the table without even clearing the appetizer plates and then they started clearing the food when we weren't even finished yet.,food,staff,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Before we can even order desert, the waitress comes and tells us we have to leave because the host wanted our table.",food,staff,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,the tables are in the back and the ambience was less to be desired.,food,ambience,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"While service is still ok, the food has been not up to par on my last few visits.",food,service,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"While service is still ok, the food has been not up to par on my last few visits.",food,food,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"After the wine experience, I actually expected worse than what was served.",food,service,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,I dined in the Main Dining Room which is surrounded by authentic Spanish decorations.,food,ambience,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Our server did not check on us, ask if we needed anything, refill our water or get our dessert order right.",food,staff,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"On ouor visit, our reservation was ignored and then we were asked to move from our seats at the bar, where we were told to wait, because we were not drinking enough.",food,miscellaneous,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The food at Cafe Asean is to die for, and the prices are unmatchable.",food,food,positive,positive,True
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The food at Cafe Asean is to die for, and the prices are unmatchable.",food,price,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The Scene The entrance leads into a dim, narrow bar decorated with sake bottles, exposed brick and a beautiful arched wooden ceiling.",food,miscellaneous,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The Scene The entrance leads into a dim, narrow bar decorated with sake bottles, exposed brick and a beautiful arched wooden ceiling.",food,place,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,It also has great ice cream and spumoni ices.,food,food,positive,positive,True
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"However, the drinks are very good and this place is alright for brunch, if you don't mind sitting in a very cramped spot and/or waiting on line.",food,food,positive,positive,True
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"However, the drinks are very good and this place is alright for brunch, if you don't mind sitting in a very cramped spot and/or waiting on line.",food,miscellaneous,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"However, the drinks are very good and this place is alright for brunch, if you don't mind sitting in a very cramped spot and/or waiting on line.",food,service,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,The ONLY negative was when we asked the waiter to secretly bring birthday cake and some other desserts for the table.,food,staff,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Sometimes, the take-out and seating lines can be long, but the staff help move things along.",food,staff,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"I went to Sushiden on a Friday night around 8:00, the place was pretty empty, we had reservations, but we didnt need them.",food,place,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,THE DECOR HAS BEEN UPDATED TO A FULL BLOWN RESTAURANT BUT THE QUALITY AND THE QUANTITY HASN'T CHANGED.,food,ambience,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,THE DECOR HAS BEEN UPDATED TO A FULL BLOWN RESTAURANT BUT THE QUALITY AND THE QUANTITY HASN'T CHANGED.,food,miscellaneous,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"A+  was planning a party for my staff, and was treated rudely by another restaurant when trying to add more people to reservation (a simple no would have worked).",food,staff,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The Food Regulars swear by the tamales, which are spongy, well-seasoned and pulled from steaming crocks on the counter.",food,food,positive,positive,True
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Unfortunately, the food along with the unhelpful service doesn't make up for the atmosphere.",food,service,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"They expanded the seating with a cozy new back section, added some great new dishes (I had the most fantastic j erk Shrimp and exciting maize crusted salmon) but kept everything that was good (amazing staff and Mac Jack!)",food,food,positive,positive,True
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"They expanded the seating with a cozy new back section, added some great new dishes (I had the most fantastic j erk Shrimp and exciting maize crusted salmon) but kept everything that was good (amazing staff and Mac Jack!)",food,staff,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,Not to mention that the busboy spilled 2 glasses of water on my back and the Manager was NOWHERE TO BE SEEN.,food,staff,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Smiling servers quiz diners with movie trivia, but forget to fill their water glasses.",food,staff,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The waiter was miffed when we decided to order dessert (and I must say we were eating the courses as they arrived, no lingering).",food,staff,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Heck even if they had awful service and atmosphere I would still come to this place for their dumplings, luckly that is not the case.",food,service,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Heck even if they had awful service and atmosphere I would still come to this place for their dumplings, luckly that is not the case.",food,ambience,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Heck even if they had awful service and atmosphere I would still come to this place for their dumplings, luckly that is not the case.",food,food,positive,positive,True
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,Chef Anthony is warm and is always fixing up something unique and tasty in the kitchen to send to your table.,food,staff,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The menu features classic French bistro fare, like steamed mussels with French fries and hangar steak with a green peppercorn sauce.",food,food,positive,positive,True
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Had an after-work drink at the bar with a date, loved the place so much we came back for brunch the next morning.",food,place,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,The food was served promptly and was really hot.,food,food,positive,positive,True
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The kitchen is open and surrounded by bar seating (the only kind of seating), and they have a nice set-up where the waitress stays behind the bar and the chefs deliver your food after you have watched them prepare it.",food,place,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The kitchen is open and surrounded by bar seating (the only kind of seating), and they have a nice set-up where the waitress stays behind the bar and the chefs deliver your food after you have watched them prepare it.",food,staff,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,I had been to Blue Fin previously for drinks and appetizers and thought the atmosphere was very good (expecially for people watching).,food,ambience,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The bar downstairs is a lot of fun, so if you get stuck waiting, just have drink.",food,service,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The atmosphere was nice (tables were a bit too close together) and trendy, but waiters seemed rushed.",food,ambience,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"The atmosphere was nice (tables were a bit too close together) and trendy, but waiters seemed rushed.",food,place,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.,food,service,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Although our waitress was pleasant and accomdating, the overpriced food was quite the opposite.",food,staff,positive,positive,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"Although our waitress was pleasant and accomdating, the overpriced food was quite the opposite.",food,food,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,Their desserts were limited - I mean REALLY limited to 2 items (nothing like the online menu).,food,food,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,"My group got charged an outrageuos $63/person for a family-style dinner, including a 23% tip added for the horrible service.",food,service,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,Bartenders look like model wannabes and threw out my friend's beer before he was finished (about 1/4 left).,food,staff,positive,negative,False
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,Perhaps if the owner manager would concentrate more on service then acting as a dj this restaurant would run better.,food,service,positive,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",The waiter was just throwing our dishes on the table without even clearing the appetizer plates and then they started clearing the food when we weren't even finished yet.,staff,staff,negative,negative,True
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Before we can even order desert, the waitress comes and tells us we have to leave because the host wanted our table.",staff,staff,negative,negative,True
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",the tables are in the back and the ambience was less to be desired.,staff,ambience,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","While service is still ok, the food has been not up to par on my last few visits.",staff,service,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","While service is still ok, the food has been not up to par on my last few visits.",staff,food,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","After the wine experience, I actually expected worse than what was served.",staff,service,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",I dined in the Main Dining Room which is surrounded by authentic Spanish decorations.,staff,ambience,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Our server did not check on us, ask if we needed anything, refill our water or get our dessert order right.",staff,staff,negative,negative,True
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","On ouor visit, our reservation was ignored and then we were asked to move from our seats at the bar, where we were told to wait, because we were not drinking enough.",staff,miscellaneous,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The food at Cafe Asean is to die for, and the prices are unmatchable.",staff,food,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The food at Cafe Asean is to die for, and the prices are unmatchable.",staff,price,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The Scene The entrance leads into a dim, narrow bar decorated with sake bottles, exposed brick and a beautiful arched wooden ceiling.",staff,miscellaneous,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The Scene The entrance leads into a dim, narrow bar decorated with sake bottles, exposed brick and a beautiful arched wooden ceiling.",staff,place,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",It also has great ice cream and spumoni ices.,staff,food,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","However, the drinks are very good and this place is alright for brunch, if you don't mind sitting in a very cramped spot and/or waiting on line.",staff,food,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","However, the drinks are very good and this place is alright for brunch, if you don't mind sitting in a very cramped spot and/or waiting on line.",staff,miscellaneous,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","However, the drinks are very good and this place is alright for brunch, if you don't mind sitting in a very cramped spot and/or waiting on line.",staff,service,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",The ONLY negative was when we asked the waiter to secretly bring birthday cake and some other desserts for the table.,staff,staff,negative,negative,True
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Sometimes, the take-out and seating lines can be long, but the staff help move things along.",staff,staff,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","I went to Sushiden on a Friday night around 8:00, the place was pretty empty, we had reservations, but we didnt need them.",staff,place,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",THE DECOR HAS BEEN UPDATED TO A FULL BLOWN RESTAURANT BUT THE QUALITY AND THE QUANTITY HASN'T CHANGED.,staff,ambience,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",THE DECOR HAS BEEN UPDATED TO A FULL BLOWN RESTAURANT BUT THE QUALITY AND THE QUANTITY HASN'T CHANGED.,staff,miscellaneous,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","A+  was planning a party for my staff, and was treated rudely by another restaurant when trying to add more people to reservation (a simple no would have worked).",staff,staff,negative,negative,True
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The Food Regulars swear by the tamales, which are spongy, well-seasoned and pulled from steaming crocks on the counter.",staff,food,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Unfortunately, the food along with the unhelpful service doesn't make up for the atmosphere.",staff,service,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","They expanded the seating with a cozy new back section, added some great new dishes (I had the most fantastic j erk Shrimp and exciting maize crusted salmon) but kept everything that was good (amazing staff and Mac Jack!)",staff,food,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","They expanded the seating with a cozy new back section, added some great new dishes (I had the most fantastic j erk Shrimp and exciting maize crusted salmon) but kept everything that was good (amazing staff and Mac Jack!)",staff,staff,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",Not to mention that the busboy spilled 2 glasses of water on my back and the Manager was NOWHERE TO BE SEEN.,staff,staff,negative,negative,True
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Smiling servers quiz diners with movie trivia, but forget to fill their water glasses.",staff,staff,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The waiter was miffed when we decided to order dessert (and I must say we were eating the courses as they arrived, no lingering).",staff,staff,negative,negative,True
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Heck even if they had awful service and atmosphere I would still come to this place for their dumplings, luckly that is not the case.",staff,service,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Heck even if they had awful service and atmosphere I would still come to this place for their dumplings, luckly that is not the case.",staff,ambience,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Heck even if they had awful service and atmosphere I would still come to this place for their dumplings, luckly that is not the case.",staff,food,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",Chef Anthony is warm and is always fixing up something unique and tasty in the kitchen to send to your table.,staff,staff,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The menu features classic French bistro fare, like steamed mussels with French fries and hangar steak with a green peppercorn sauce.",staff,food,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Had an after-work drink at the bar with a date, loved the place so much we came back for brunch the next morning.",staff,place,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",The food was served promptly and was really hot.,staff,food,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The kitchen is open and surrounded by bar seating (the only kind of seating), and they have a nice set-up where the waitress stays behind the bar and the chefs deliver your food after you have watched them prepare it.",staff,place,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The kitchen is open and surrounded by bar seating (the only kind of seating), and they have a nice set-up where the waitress stays behind the bar and the chefs deliver your food after you have watched them prepare it.",staff,staff,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",I had been to Blue Fin previously for drinks and appetizers and thought the atmosphere was very good (expecially for people watching).,staff,ambience,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The bar downstairs is a lot of fun, so if you get stuck waiting, just have drink.",staff,service,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The atmosphere was nice (tables were a bit too close together) and trendy, but waiters seemed rushed.",staff,ambience,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","The atmosphere was nice (tables were a bit too close together) and trendy, but waiters seemed rushed.",staff,place,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.,staff,service,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Although our waitress was pleasant and accomdating, the overpriced food was quite the opposite.",staff,staff,negative,positive,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","Although our waitress was pleasant and accomdating, the overpriced food was quite the opposite.",staff,food,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",Their desserts were limited - I mean REALLY limited to 2 items (nothing like the online menu).,staff,food,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.","My group got charged an outrageuos $63/person for a family-style dinner, including a 23% tip added for the horrible service.",staff,service,negative,negative,False
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",Bartenders look like model wannabes and threw out my friend's beer before he was finished (about 1/4 left).,staff,staff,negative,negative,True
"Be warned that this place can get pretty crowded, though the $3 bloody mary's at the bar and the killer DJ make the wait more than bearable.",Perhaps if the owner manager would concentrate more on service then acting as a dj this restaurant would run better.,staff,service,negative,negative,False
"As if that wasnt enough, after another in the group mentioned that a portion of the sushi on her plate was not what she had ordered, the waiter came back with chopsticks and started to remove it (as she was eating!)",The waiter was just throwing our dishes on the table without even clearing the appetizer plates and then they started clearing the food when we weren't even finished yet.,staff,staff,negative,negative,True
"As if that wasnt enough, after another in the group mentioned that a portion of the sushi on her plate was not what she had ordered, the waiter came back with chopsticks and started to remove it (as she was eating!)","Before we can even order desert, the waitress comes and tells us we have to leave because the host wanted our table.",staff,staff,negative,negative,True
"As if that wasnt enough, after another in the group mentioned that a portion of the sushi on her plate was not what she had ordered, the waiter came back with chopsticks and started to remove it (as she was eating!)",the tables are in the back and the ambience was less to be desired.,staff,ambience,negative,negative,False
"As if that wasnt enough, after another in the group mentioned that a portion of the sushi on her plate was not what she had ordered, the waiter came back with chopsticks and started to remove it (as she was eating!)","While service is still ok, the food has been not up to par on my last few visits.",staff,service,negative,positive,False
"As if that wasnt enough, after another in the group mentioned that a portion of the sushi on her plate was not what she had ordered, the waiter came back with chopsticks and started to remove it (as she was eating!)","While service is still ok, the food has been not up to par on my last few visits.",staff,food,negative,negative,False
"As if that wasnt enough, after another in the group mentioned that a portion of the sushi on her plate was not what she had ordered, the waiter came back with chopsticks and started to remove it (as she was eating!)","After the wine experience, I actually expected worse than what was served.",staff,service,negative,negative,False
"As if that wasnt enough, after another in the group mentioned that a portion of the sushi on her plate was not what she had ordered, the waiter came back with chopsticks and started to remove it (as she was eating!)",I dined in the Main Dining Room which is surrounded by authentic Spanish decorations.,staff,ambience,negative,positive,False
