text1,text2,joins
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","Someone had a great idea: let's have Misty Mundae do her own, R-rated version of Lara Croft - firing two guns not only in skimpy outfits, but topless as well. It WAS indeed a great idea. The problem is that the people who had it couldn't come up with any sort of script or budget to support it. Therefore, we get a ""film"" that barely reaches medium length by replaying many of its parts (often in slow-motion), and was ...",True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","It's obvious that the people who made 'Dead At The Box Office' love B-movie horror. Overt references to the genre are peppered throughout, from stock characters (the authority figure who doesn't believe the monstrous invasion is really happening) to Kevin Smith style discussions to reenacting Duane Jones' last moments from 'Night of the Living Dead' not once but twice.<br /><br />Unfortunately it takes more than love to make a good movie.<br /><br />The staging ...",True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","The good news is a movie was made, drawing on a supposed Aztec myth and featuring an unusually Aztec-American (is such a word exists) cast. The bad news is, it was dead at birth.<br /><br />If Ed Wood had come out of retirement and coached George Romaro through his classic 'Night of the Living Dead,' this is what we might have come up with. 'The Legend of Diablo' is clearly fodder for any future resurrections of 'Mystery Science ...",True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","Please, spare me of these movies that teach us that crime is fun and justified. Couple that with a vacuous script with an intense desire to be a Farrelly or a Coen brother, plus the lives of yet ANOTHER group of supposedly high school age people acting out their Dawson Creek-brand teen angst complete with a GenXYZ soundtrack that woefully tries to make the movie ""feel"" cool and, we have intensely and painfully inept satire.<br /><br />This isn't even water ...",True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","The 1998 Michael Keaton kiddie comedy of the same title was roundly condemned for it's, um, shoddy special effects, but compared to what Screaming Mad George cooked up for this horror comedy they're positively mind-boggling. The killer snowman seems to be made out of styrofoam and his arms look like oversized oven mitts. Which they probably were. The cast lays it on thick in this parody of dozens of other (much worse) movies and ...",True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","A family (mother-Patricia Clarkson, father-Jake Weber, son-Erik Per Sullivan) go out for a family get together in some remote house in the middle of winter. They accidentally hit a deer while driving there. This angers some of the locals--especially Otis (John Speredakos) and things slowly (VERY slowly) go wrong.<br /><br />I was expecting the worst when I started watching this. The bulk of the reviews for this, on this site ...",False
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","Pam Grier stars as Coffy. She's a nurse who seeks revenge, on the drug dealers who got her sister hooked on bad heroine. Like any 70s Blaxploitation flick, you can expect to see the racist bad guys get their just desserts. <br /><br />There were scores of these films made during the 70s, and they were really demeaning to both black and white audiences alike. This is mainly due to the vicious racial hostility in these films ...",True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","Strained comedy, a sketch-like revue which was initially a vehicle to showcase one-time radio star Jack Pearl but is now best remembered as America's introduction to The Three Stooges. Actually, Larry, Curly and Moe are billed alongside comic Ted Healy as Ted Healy and his Three Stooges. Although the supporting cast features Jimmy Durante (who is completely wasted on dim material) and ZaSu Pitts, the only audience for the film these days are Stooges ...",True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","The best Treasure Island ever made. They just don't make films<br /><br />like this anymore, or ever. No one makes films like this. More<br /><br />than a novelty, this film is funny, frank and fascinating, yet moody,<br /><br />mysterious and morose. This is one of my favorite pictures. The<br /><br />director must have had some idea what it is all about, but he<br /><br />certainly leaves room for ...",False
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","Contrary to my principles, let me first come up with a conclusion, because I have just seen this piece of ""art"", and still am under strong impressions. The reader is asked to excuse my stronger vocabulary.<br /><br />Well, this movie is absolutely horrible, and I would never bother to write a single word about it, if it were not for the fact that ""44 Minutes"" made me sick to death, which rarely happens to me. The fact that I paid for that does ...",True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","... to not live in Montana and especially not to live there at the end of the 19th century.<br /><br />""A river runs through it"" certainly is a well made movie from a cineastic stand-point. Great landscapes, Redford acting well.<br /><br />Unfortunately, the story is bad (if there is a story at all).<br /><br />I felt sorry for the narrator / author, who is as dry, narrow-minded a character as his father, ...",True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","Besides the fact that my list of favorite movie makers is: 1)Stanley Kubrick 2)God Allmighty 3)the rest... this movie actually is better than the book (and the TV miniseries though this is an easy feat, considering the director). The flawless filming stile, the acting and (Kubrick's all time number one skill) the music - make it THE masterpiece of horror. I watched the TV miniseries a few years ago and liked ...",False
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","The Western society has been fed ideas about India being a poor country. Movies like these only make those beliefs stronger. Such illustrations make it all the more difficult for Indians to be accepted abroad. Agreed there are poor and homeless in India, but why is there no representation of educated people if not the successful ones.<br /><br />I totally hated the idea of the movie portraying Patrick Swayze as another Mother Teressa. In my opinion this movie has shown India in a very bad light giving ...",True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...",The plot is rocky. The acting is somewhere south of a Jr. High School play. The cinematography is not bad but it looks like it was cut with a machete. I couldn't decide of this was an intentionally hokey flick or if the people behind it actually thought they were making a good film. Think Death Valley Days meets Mayberry RFD. People running around in a 'lawless' modern town wearing quick-draw 6 gun rigs. It has more than its fair share ...,True
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.<br /><br />While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic ...","In this movie the year 2022 looks much like the seventies. This is amusing at first, but soon the viewer perceives how very different that decadent futuristic world is despite the appearances, how many things that we take for granted could become unavailable.<br /><br />Characters often interact in a peculiar way, with no tact or manners or respect. I believe this is intentional, not bad acting. After all, who witnessed the social changes in the 60s and 70s may ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","1991 saw the release of the two best sequels of all time: TERMINATOR 2: JUDGMENT DAY and BILL & TED'S BOGUS JOURNEY. Out of the two, I've always liked BILL & TED'S BOGUS JOURNEY a bit better. TERMINATOR 2: JUDGMENT DAY is the better made, but there's just nothing like Bill and Ted. Besides Chris Farley and David Spade in TOMMY BOY, it ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","In a college dorm a guy is killed by somebody with a scythe. His girlfriend Beth (Dorie Barton) discovers him and tries to commit suicide. She's institutionalized. A year later she's out, has a new boyfriend named Hank (Joseph Lawrence) and is about to spend Spring Break with Hank and four other mindless friends in a BIG, beautiful condo in Florida. Naturally the killer pops up (for no reason) and starts killing again.<br /><br />Lousy slasher ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","This movie is among my favorite foreign films, some of the others are Amilee and My Life As a Dog. The similarities with those movies as with so many great foreign films, is that it takes a mundane slice of life and transforms it into a profound heartfelt lesson. <br /><br />In Japan, a man who is bored with his mundane life and the rut of his married life, sees a beautiful Japanese woman staring out the window of a dance studio. In the instant that it takes his ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","House of Games is a wonderful movie at multiple levels. It is a fine mystery and a shocking thriller. It is blessed with marvelous performances by Lindsay Crouse and Joe Montegna, and a strong, strong cast of supporting players, and it introduces Ricky Jay, card sharp extraordinaire, prestidigitator and historian of magic. Its dialogue, written by David Mamet, is spoken as if in a play of manners and gives the movie (in which reality is often in question) ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","Two sorcerers battle in the fourth dimension,one(Brian Thompson as a Kabal)trying to destroy the Earth,the other(Jeffrey Combs as a Anton Mordrid)trying to save it.""Doctor Mordrid"" is an enjoyable fantasy fare which offers plenty of cheese.The plot is pretty silly and the gore is completely absent,but the film is very short and entertaining.So if you have enough time to kill give this one a look.My rating:7 out of 10.",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","If this movie was about a fictional character, the movie could stand on its own and be judged objectively. Unfortunately for the viewer, the movie is based on ""facts"" that are shaded very unfairly toward Ruben Carter. Many of the smaller facts were disregarded (Carter was NOT number one contender at the time of the murders, there is no proof at all that he saved a friend from a child molester in his youth), but some of the larger facts, like apparently being robbed of a ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","Feroz Abbas Khan's Gandhi My Father, a film that sheds light on the fractured relationship between the Mahatma and his son Harilal Gandhi. For a story that's as dramatic as the one this film attempts to tell, it's a pity the director fails to tell it dramatically. Gandhi My Father is narrated to you like that boring history lesson that put you to sleep at school. Now the film aims to convey one very interesting point - the fact that Gandhi in his attempt to ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","CQ could have been good, campy fun. But it commits the only unforgivable sin: it is b-o-r-i-n-g! The pace is deadly slow and the plot is fairly confused and so artificial that it's next to impossible to care where it's going. The story would have been acceptable in a creative writing class from a thoughtful and sensitive eighth grader but this video should have carried a warning label: ""CAUTION: Student film. Fit for viewing only by relatives of ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","Terrible use of scene cuts. All continuity is lost, either by awful scripting or lethargic direction. That villainous robot... musta been a jazz dancer? Also, one of the worst sound tracks I've ever heard (monologues usually drowned out by music.) And... where'd they get their props? That ship looks like a milk carton... I did better special effects on 8mm at the age of 13!<br /><br />I'd recommend any film student ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","MABEL AT THE WHEEL is one of those movies with a behind-the-scenes story that's more interesting than the movie itself. This was Chaplin's tenth comedy for Keystone during his year of apprenticeship, and his first two-reeler. Here he played one of his last out-and-out villain roles (although the feature-length TILLIE'S PUNCTURED ROMANCE was yet to come), and it also marked one of the last times he would work for a director other than himself. In ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","Another in the they don't make em like that category. This story of a family with some real skeletons in its closet still qualifies as good clean, sometimes over-the-top fun. Robert Stack and Dorothy Malone are at their peak as the troubled Hadley siblings, and they really took the roles and ran with them. Malone won an Oscar and Stack was nominated in the supporting categories, both honors being eminently well-deserved. They counterbalance the somewhat bland leads. Neither Bacall nor Hudson could ever ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...",As someone who was born to a German mother and English father (who spent five years in a prisoner of war camp) I come from unique position. One of having to deal with the various Nazis on one side of the family and the victors of WW2 on the other. This miniseries cannot delve into every single part of Hitler's psyche and must give the viewer a general flavor of the situation at the time and as best as one can Hitler's state of mind. In this the series ...,False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","(There isn't much in the way of spoilers, since there isn't a plot to reveal, but still, I guess I describe some of what happens so...) This is it. This is THE most nonsensical film I've ever seen. There are simply no words to describe this movie, although ""bizarre"" ""ridiculous"" and ""ego trip"" are pretty close. the opening half hour or so are really, really weird music videos, with absolutely no plot or continuity, ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","Pushing Daisies is just a lovely fairy tale, with shades of ""Amelie""'s aesthetic and romance. It's got a beautiful palette, its shots well thought out and detailed, its names and dialogue whimsical and too cutesy to be real, its imagination great, and its romance deep.<br /><br />Watch the blue in the sky pop out at you, as blue can't be found in the rest of the sets or shots (with few exceptions).<br ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","As many reviewers here have noted, the film version differs quite a bit from the stage version of the story. I have never seen the stage version of the story, and therefore I have a more favorable review of the film than many other reviewers. Perhaps Richard Attenborough was not the best choice for director of the film, but the film is still an entertaining account of several dancers trying to make the big time in choreographer Michael Douglas' show. The film does right by not selecting any famous actors ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","The penultimate episode of Star Trek's third season is excellent and a highlight of the much maligned final season. Essentially, Spock, McCoy and Kirk beam down to Sarpeidon to find the planet's population completely missing except for the presence of a giant library and Mr. Atoz, the librarian. All 3 Trek characters soon accidentally walk into a time travel machine into different periods of Sarpeidon's past. Spock gives a convincing performance as an Ice Age Vulcan who falls in ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","i really liked the first 2 seasons. because a lot of good characters disappeared later on. like most shows are kinda slow at first then get better in later seasons, but this is the absolute reverse. jenny from the 1st season and Valarie from the 2nd season were Sabrina's friends, i really didn't care for the others, jenny and Valarie were her coolest friends. i think for some reason, the producers wanted us to not like her college friends for ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","To the small minority seen here praising this film GET SERIOUS. I know it's down to peoples personal opinion at the end of the day, but anyone with more than a couple of brain cells can surely see that this is total rubbish. So bad it does not deserve to be part of this franchise. I can only assume those saying how great this is are friends with somebody involved in the film and are trying to give their career a push. Poor in every way, don't con people by saying ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","I'm a big fan of the TV series Largo Winch. This movie was pain for me. I had to use fast forward not to fell to sleep. It was boring! How can somebody ruin this title so much? The story was the only good thing. Actors were sh.t. They can't live the role. The main actor(Tom... ) is a null. Watch the other roles of this actor. The fighting scenes were unbelievable boring and not to followable,somehow they ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","Everyone has already commented on the cinematography (good to great), the personalities (larger than life), the structure (chronological, with many references to surf culture through time). What is missed is a bigger question of sociological importance: chucking mainstream American culture for something more fulfilling and rewarding.<br /><br />I was a surfer in the 1970s. We used to watch 16mm films at the local high schools in SoCal. I remember the great feeling of surfing ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","I was searching through Hollywood video last night with a friend trying to find a good-looking horror movie to watch over the New Year's weekend. As I was looking through the shelves, ""Severed"" spotted my eye, and I grabbed it off the shelf and it looked like it might be a decent B-grade horror movie. The cover looked fairly good. The plot sounded semi-interesting. So I rented it. What a mistake. Don't be fooled by the cover, which actually looks decent ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","As the story in my family goes, my dad, Milton Raskin, played the piano for the Dorsey band. After Sinatra joined the band, my dad practiced with him for hours on end. Then, at a point in time, my dad told Sinatra that he was actually to good to be tied up with such a small group (band), and that he should venture off on his own. By that time Sinatra had enough credits 'under his belt' to do just that! Dorsey ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","A truly disturbed, cannibalistic psychopath, John(Gary Kent, under the pseudonym Michael Brody) who lives in a cave, stalks campers who make the unfortunate mistake of backpacking in his wilderness. Steve(Dean Russell)and his buddy Charlie(John Batis)get into a playful argument with their wives, Sharon(Tomi Barrett, the late real-life wife of Gary Kent))& Teddi(Ann Wilkinson)over surviving in the woods camping by themselves. To prove a ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","This was a wonderful little American propaganda film that is both highly creative AND openly discusses the Nazi atrocities before the entire extent of the death camps were revealed. While late 1944 and into 1945 would reveal just how evil and horrific they were, this film, unlike other Hollywood films to date, is the most brutally honest film of the era I have seen regarding Nazi atrocities.<br /><br />The film begins in a courtroom in the future--after the war is over (the film was made ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","At your video store, you might find this gem.<br /><br />The human condition in modern times LA. No exaggerated drama, just a collapsing of events that might happen to any group of individuals over time.<br /><br />Helps you understand the joys and desperation of urban life.<br /><br />The direction and cutting are top class. Cinematography and music very much follows the mood and situation. And the CAST!!! <br /><br />Excellent casting and excellent acting. No ...",False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","** HERE BE SPOILERS ** <br /><br />Recap: Mia (Helin) is returning home from capital Stockholm to rural Rättvik to celebrate her fathers 70th birthday. She is by far the youngest child, and has two sisters Eivor (Ernst) and Gunilla (Petrén). Eivor has a family and still lives in Rättvik and Gunilla has divorced and moved a town away. Mia is still single and is focused on her career ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","I had to watch this in school. And to sum it up...<br /><br />Talentless actors, talentless script, and a talentless director.<br /><br />This movie is such a waste of your time. Don't even watch the movie. Don't bother. You will be so disappointed. My teacher said it was supposed to be good. How wrong she was. She even slept through it a little. The movie's actors were just bad. The best actor in ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...","Otherwise it is one of the worst movies I've ever seen - and I mean ever. My wife and I were both bored out of our minds within 10 minutes. Not to mention being boring, it is entirely unbelievable. Women (non-lesbian) don't bathe together - nor do they ""accidentally"" kiss. Brothers and sisters don't live together well into their 30s and run around swing dancing together and engaging in footraces in central park. Men don't find ...",True
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...",My brother brought this movie home from the rental store and I remember expecting it to be such a bore. I think the title especially put me off. I can't ever remember starting a movie with such low expectations and being so completely won over. I watched the movie twice before I let my brother take it back to the store. It is very infrequent that a movie speaks to me the way this one did. I was completely caught up in Ruby's situation as she tries to make her way through ...,False
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want ...",We have high expectations with this one... because its Zombi 3 the official sequel to Zombi 2 and directed by Lucio Fulci... however... its co-directed by Bruno Mattei (from Night of the Zombies) and not written by Dardino Sachetti but by Claudio Fagrasso (Night of the Zombies) and its shot in the Phillimines like Night of the Zombies and resembles Night of the Zombies (Hell of the Living ...,False
